time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2.699946;-0.7490;-0.1505;0.0123;0.764
2.704448;-0.5811;-0.2205;0.0861;0.627
2.709325;-0.6239;-0.2850;0.1376;0.700
2.716867;-0.7337;-0.3276;0.0717;0.807
2.720877;-0.7629;-0.4028;0.1080;0.869
2.726048;-0.7997;-0.4346;0.1054;0.916
2.730053;-0.8895;-0.3923;0.1426;0.983
2.734955;-0.9607;-0.3883;0.1270;1.044
2.740376;-0.9111;-0.3487;0.1161;0.982
2.746219;-0.6535;-0.3664;0.1102;0.757
2.748830;-0.4646;-0.3507;0.1570;0.603
2.755277;-0.3770;-0.3947;0.1563;0.568
2.758812;-0.3306;-0.4028;0.1921;0.555
2.767945;-0.2563;-0.5013;0.2165;0.603
2.769192;-0.1468;-0.6014;0.2676;0.674
2.773372;-0.1783;-0.6843;0.3191;0.776
2.791667;-0.1599;-0.7832;0.2998;0.854
2.792587;-0.0942;-0.8696;0.2882;0.921
2.793146;-0.0122;-0.8770;0.2252;0.906
2.793404;0.0075;-0.9675;0.1845;0.985
2.799830;0.0250;-0.9292;0.1470;0.941
2.803821;0.1732;-0.9222;0.1080;0.945
2.808987;0.3803;-0.9106;0.0601;0.989
2.814046;0.5486;-0.8754;0.0318;1.034
2.819839;0.6550;-0.8572;-0.0151;1.079
2.824757;0.7450;-0.8106;0.0021;1.101
2.828695;0.7000;-0.7453;-0.0215;1.023
2.833752;0.5591;-0.6402;-0.0811;0.854
2.840260;0.5131;-0.5691;-0.0887;0.771
2.850361;0.4398;-0.4796;-0.0679;0.654
2.855506;0.3704;-0.3528;-0.1163;0.525
2.855941;0.2643;-0.1915;-0.1003;0.341
2.859704;0.4281;-0.1267;-0.0437;0.449
2.867447;0.5679;-0.1005;0.0485;0.579
2.868296;0.5937;-0.0320;0.0434;0.596
2.873337;0.9035;-0.0545;0.1104;0.912
2.880293;1.0579;-0.0723;0.1017;1.065
2.884197;0.8420;-0.0213;0.0296;0.843
2.888131;0.4694;0.0030;-0.0723;0.475
2.893655;0.2329;0.0580;-0.1900;0.306
2.900260;0.0981;0.1269;-0.2522;0.299
2.902469;-0.0621;0.1976;-0.3428;0.401
2.908566;-0.0669;0.2988;-0.4454;0.541
2.913889;-0.2265;0.4660;-0.5270;0.739
2.919334;-0.2810;0.6226;-0.6119;0.917
2.924349;-1.0472;0.8970;-0.6334;1.517
2.930380;-0.2830;0.8489;-0.5663;1.059
2.932649;0.3070;0.8443;-0.4228;0.993
2.940866;0.6276;0.8731;-0.2579;1.106
2.944408;0.7145;0.9705;-0.0857;1.208
2.948550;0.7668;1.0221;0.0110;1.278
2.952551;0.2827;1.1873;0.0971;1.224
2.958711;-0.0904;1.2231;0.1225;1.233
2.967279;-0.4062;1.3274;0.1359;1.395
2.968849;-0.6228;1.3407;0.1418;1.485
2.971819;-0.6864;1.3681;0.1003;1.534
2.995228;-0.6533;1.2648;0.1137;1.428
2.996261;-0.4603;1.1253;0.1708;1.228
2.996627;-1.4464;1.3855;0.0048;2.003
2.997233;-2.2470;1.4759;-0.1453;2.692
2.998270;-1.3128;1.1384;-0.0591;1.739
3.003249;-0.5647;0.9089;0.1271;1.078
3.007303;-0.1645;0.7875;0.2458;0.841
3.013225;-0.3010;0.7954;0.2133;0.877
3.018279;-0.2084;0.7508;0.2667;0.824
3.022921;-0.0018;0.6297;0.3488;0.720
3.026479;0.1017;0.5589;0.3783;0.683
3.032192;0.1880;0.4453;0.3625;0.604
3.039028;0.1976;0.4082;0.3589;0.578
3.044227;0.2739;0.3448;0.3388;0.556
3.050507;0.2592;0.3580;0.2759;0.521
3.059982;0.5872;0.2086;0.3066;0.694
3.060400;0.5616;0.2863;0.2804;0.690
3.066808;0.2755;0.3496;0.2520;0.511
3.067755;0.2097;0.4008;0.2119;0.500
3.071891;0.2039;0.3897;0.2103;0.488
3.078336;0.3132;0.3809;0.2976;0.576
3.083426;0.3416;0.3936;0.3375;0.621
3.087812;0.3298;0.4420;0.3561;0.656
3.091618;0.2631;0.4353;0.3510;0.618
3.097634;0.2371;0.4429;0.4371;0.666
3.102751;0.3620;0.4097;0.5166;0.752
3.106446;0.3438;0.4051;0.4460;0.694
3.111782;0.2449;0.4243;0.3401;0.596
3.118166;0.1633;0.4481;0.3065;0.567
3.123914;0.1155;0.4957;0.2855;0.584
3.127960;0.1326;0.5288;0.2840;0.615
3.131030;0.1188;0.5928;0.1896;0.634
3.137345;0.1079;0.6544;0.1146;0.673
3.143192;0.0591;0.6727;0.0543;0.677
3.151391;-0.1808;0.7700;-0.0493;0.792
3.152189;-0.0015;0.7763;-0.0764;0.780
3.159585;0.1974;0.7827;-0.0942;0.813
3.161163;0.1219;0.8704;-0.1313;0.889
3.168587;0.0232;0.9245;-0.1042;0.931
3.170723;-0.0992;1.0026;-0.0988;1.012
3.177720;-0.1593;1.0351;-0.0243;1.048
3.182083;-0.2146;1.0772;0.0025;1.098
3.187380;-0.2461;1.1406;0.0629;1.169
3.190599;-0.2540;1.1204;0.0730;1.151
3.197833;-0.2526;1.1336;0.0857;1.165
3.201676;-0.2326;1.1371;0.1488;1.170
3.207910;-0.2323;1.0761;0.1979;1.119
3.210139;-0.2302;1.0676;0.2042;1.111
3.216418;-0.1829;1.0089;0.2184;1.048
3.222542;-0.1480;0.9715;0.2475;1.013
3.226783;-0.1230;0.9054;0.2918;0.959
3.230455;-0.0933;0.8535;0.2578;0.896
3.237574;-0.0899;0.7967;0.2273;0.833
3.242124;-0.0550;0.8211;0.2431;0.858
3.247099;0.0089;0.7544;0.2096;0.783
3.255356;0.0567;0.7329;0.1772;0.756
3.256424;0.0789;0.7663;0.1673;0.788
3.261869;0.1261;0.8090;0.1679;0.836
3.268009;0.1600;0.8466;0.1765;0.879
3.269621;0.1927;0.8768;0.1428;0.909
3.275647;0.2818;0.9094;0.1118;0.959
3.295442;0.3170;0.9824;0.0957;1.037
3.296150;0.3082;1.0313;0.0967;1.081
3.296528;0.2983;1.0825;0.0956;1.127
3.296866;0.3114;1.1096;0.1284;1.160
3.304054;0.2731;1.0816;0.0946;1.120
3.306534;0.1784;1.0919;0.0827;1.109
3.310271;0.1472;1.0352;0.0375;1.046
3.315261;0.0474;0.9978;0.0281;0.999
3.321884;-0.0532;0.9583;-0.0095;0.960
3.325414;-0.4686;1.0569;-0.1109;1.161
3.330401;-0.8570;1.1975;-0.2499;1.494
3.336599;-0.0423;0.9287;-0.0626;0.932
3.340931;0.3115;0.7786;0.0828;0.843
3.346452;0.1057;0.8553;0.1010;0.868
3.352823;-0.2214;0.9172;0.1218;0.951
3.360913;-0.4197;0.9667;0.1213;1.061
3.361369;-0.5309;0.9778;0.0498;1.114
3.367853;-0.5463;0.9865;0.0502;1.129
3.369218;-0.4333;0.9786;-0.0346;1.071
3.373853;-0.4878;0.9993;-0.0974;1.116
3.380999;-0.7376;0.9962;-0.1622;1.250
3.385608;-3.6129;1.9310;-0.5574;4.134
3.390099;-2.0468;1.3363;-0.4523;2.486
3.395961;-0.6836;0.9409;-0.2712;1.194
3.400954;-0.4241;0.9310;-0.2388;1.051
3.405443;-0.0835;0.8950;-0.1591;0.913
3.409537;0.1472;0.8280;-0.0222;0.841
3.415487;0.0024;0.7922;0.0404;0.793
3.419441;-0.0824;0.7564;0.1534;0.776
3.426328;-0.2344;0.7780;0.2093;0.839
3.429118;-0.4442;0.8067;0.2371;0.951
3.435249;-0.5708;0.8806;0.2369;1.076
3.440382;-0.3629;0.8538;0.3404;0.988
3.445791;-0.1888;0.8796;0.3898;0.980
3.451573;-0.1705;0.9578;0.3924;1.049
3.453458;-0.0829;0.9592;0.3913;1.039
3.460773;-0.0121;0.9988;0.3818;1.069
3.472468;0.0825;0.9831;0.4717;1.094
3.473731;0.1962;0.9457;0.4767;1.077
3.474318;0.1593;0.9944;0.4519;1.104
3.480597;0.1607;0.9974;0.4143;1.092
3.484680;0.0682;0.9789;0.3946;1.058
3.489190;0.3282;0.8511;0.4600;1.022
3.494190;0.4132;0.8192;0.4152;1.007
3.500237;0.7480;0.6877;0.4412;1.108
3.504893;0.8081;0.6594;0.4282;1.127
3.508260;0.6382;0.6574;0.3833;0.993
3.513165;0.4821;0.7551;0.3043;0.946
3.519085;0.1042;0.8877;0.1314;0.903
3.524705;-0.2046;1.0431;0.0266;1.063
3.529148;-0.2620;1.1141;-0.0061;1.145
3.532960;0.0039;1.0494;0.1444;1.059
3.540523;0.3422;0.9758;0.2821;1.072
3.544164;0.5629;0.9078;0.4002;1.141
3.553620;0.5362;0.8856;0.4516;1.130
3.554720;0.3807;0.8685;0.5292;1.086
3.558748;0.0876;0.9420;0.4808;1.061
3.562823;-0.3237;1.0459;0.4306;1.177
3.570825;-0.6767;1.1895;0.3144;1.404
3.572410;-0.9416;1.3440;0.2573;1.661
3.579088;-1.0536;1.4507;0.2167;1.806
3.584157;-1.3745;1.6936;0.0558;2.182
3.588535;-1.3259;1.7762;-0.0315;2.217
3.593050;-1.2639;1.8469;-0.2033;2.247
3.599550;-0.8820;1.7980;-0.2561;2.019
3.604080;-0.7472;1.7614;-0.3695;1.949
3.607511;-0.8330;1.8086;-0.3614;2.024
3.612115;-0.6633;1.6455;-0.2725;1.795
3.618149;-0.3071;1.3847;0.0363;1.419
3.623039;-0.1998;1.2534;0.2519;1.294
3.629115;-0.2407;1.1941;0.5735;1.346
3.632414;-0.3699;1.1804;0.7807;1.463
3.639264;-0.3150;1.1454;1.0335;1.575
3.644224;-0.2695;1.1344;1.1738;1.654
3.652594;-0.6188;1.3412;1.1007;1.842
3.653734;-1.0426;1.6482;0.9934;2.189
3.661419;-1.2112;2.0386;0.8893;2.533
3.670743;-1.0410;2.4429;0.8576;2.791
3.671984;-0.6873;2.8421;0.7524;3.019
3.672468;-0.2694;3.2743;0.6762;3.354
3.679398;0.3495;3.6083;0.5761;3.671
3.683115;0.8421;3.9492;0.4612;4.064
3.689088;1.2969;4.1848;0.4343;4.403
3.692219;1.7527;4.4801;0.3537;4.824
3.698999;1.7379;5.0073;-0.1933;5.304
3.705850;1.6110;5.6153;-0.5977;5.872
3.707361;1.4602;6.2012;-0.6212;6.401
3.712598;1.6518;6.6479;0.0308;6.850
3.717633;2.2210;6.9366;0.9549;7.346
3.721860;2.5637;7.3044;1.6860;7.923
3.728643;2.3380;7.7681;2.2320;8.414
3.732622;1.5411;8.2891;2.4513;8.780
3.737955;0.6168;8.7835;2.6189;9.186
3.742810;-0.0911;9.2321;3.3144;9.809
3.747744;0.0396;9.3984;4.2679;10.322
3.751748;-0.8276;10.4279;4.2578;11.294
3.759193;-1.7542;11.1808;5.8155;12.724
3.761538;-3.7827;11.8095;8.3245;14.936
3.770239;-4.0771;12.5051;9.1353;16.014
3.771907;-4.1465;13.0064;10.0820;16.971
3.777482;-4.0995;13.2061;9.8679;16.988
3.788979;-3.6442;13.2025;9.8419;16.866
3.790959;-3.0657;13.1732;9.3359;16.434
3.791621;-2.4976;12.7313;8.7063;15.624
3.797353;-1.6232;11.9014;7.9798;14.421
3.802631;-0.8140;10.8950;6.8385;12.889
3.807833;0.2093;9.7080;5.6938;11.256
3.810958;1.0821;8.5132;4.2615;9.581
3.817061;2.0474;7.5690;2.6282;8.270
3.821384;2.9861;6.6481;0.7570;7.327
3.825632;3.7088;5.7313;-1.6777;7.030
3.831118;4.3137;4.9932;-1.7484;6.826
3.837739;4.6783;4.0221;-2.9820;6.852
3.842939;4.8533;3.3182;-4.0601;7.145
3.852100;5.3705;2.6494;-4.4817;7.480
3.853416;5.9658;2.1182;-4.5567;7.800
3.859634;6.7931;1.5023;-3.5048;7.790
3.862189;7.8275;0.6533;-2.1867;8.153
3.868040;8.9669;-0.5863;-1.1299;9.057
3.870095;9.7691;-2.4003;-1.3196;10.146
3.876777;11.1820;-5.0582;-2.8499;12.599
3.881808;12.7339;-8.0137;-3.5870;15.467
3.886449;13.8064;-11.0180;-4.5559;18.242
3.891523;13.0690;-13.4567;-5.1648;19.457
3.896468;10.8488;-14.3307;-5.3872;18.764
3.901818;7.4783;-13.8953;-5.6988;16.777
3.908177;3.7872;-12.6084;-6.6152;14.733
3.909860;0.4108;-11.0542;-8.3652;13.869
3.917853;-3.2314;-8.2215;-11.2875;14.333
3.922325;-6.8393;-5.1211;-14.7084;17.010
3.925162;-10.0766;-3.2983;-17.7800;20.701
3.930663;-14.0929;-2.5940;-20.3329;24.875
3.936595;-18.3502;-3.2778;-20.9203;28.020
3.941699;-22.0865;-5.1092;-19.1247;29.659
3.946682;-24.5894;-7.8098;-12.6956;28.754
3.953800;-24.9335;-11.1227;-6.4431;28.052
3.956048;-23.3416;-14.0262;-3.1013;27.408
3.961004;-20.4733;-16.5134;2.4432;26.416
3.965739;-17.0605;-18.4028;5.5268;25.696
3.969874;-12.6534;-19.3288;7.7442;24.366
3.974342;-7.1432;-19.3614;9.3137;22.641
3.981997;-2.5462;-18.7214;8.6442;20.777
3.985608;0.3485;-17.9502;8.0524;19.677
3.989664;1.9612;-17.1991;7.3234;18.796
3.996341;2.6412;-16.3775;6.3233;17.753
4.002521;2.8700;-15.5503;5.3351;16.689
4.005709;2.9040;-14.4807;3.9927;15.299
4.009045;2.9932;-13.3744;2.5686;13.944
4.016189;3.3915;-12.3364;1.3163;12.862
4.023195;4.2946;-11.6558;0.2793;12.425
4.024300;5.1685;-11.2339;-0.4341;12.373
4.029283;5.8683;-11.0010;-1.0481;12.512
4.035554;6.2046;-10.9306;-1.4875;12.657
4.041656;6.0734;-10.8480;-1.7849;12.560
4.047068;5.5061;-10.5286;-1.8381;12.023
4.053111;4.8111;-10.0947;-1.8939;11.342
4.057811;4.1743;-9.5918;-1.8501;10.623
4.059262;3.9592;-9.1181;-1.8389;10.109
4.069647;3.9576;-8.6425;-1.6840;9.654
4.071175;4.1466;-8.2893;-1.4453;9.381
4.076335;4.3089;-8.0586;-1.0341;9.197
4.080102;4.2702;-7.8998;-0.4662;8.992
4.085869;4.0083;-7.8777;0.3226;8.845
4.088997;3.4700;-7.9442;1.0879;8.737
4.095411;3.0610;-8.1902;1.8995;8.947
4.099971;2.5771;-8.4579;2.6068;9.218
4.104863;1.7497;-8.8189;3.2292;9.553
4.108917;0.6919;-9.2088;3.4457;9.857
4.115390;-0.4132;-9.9262;3.4729;10.524
4.122031;-1.3325;-10.8130;3.3620;11.402
4.125796;-2.0391;-11.6536;3.2807;12.277
4.128518;-2.4211;-12.3617;2.9129;12.929
4.133280;-2.6759;-12.9708;2.3986;13.459
4.140391;-2.9223;-13.2870;1.7887;13.722
4.146213;-3.0032;-13.3631;1.0454;13.736
4.149787;-2.9602;-13.2758;0.2953;13.605
4.153848;-2.8705;-13.1446;-0.3848;13.460
4.158209;-2.6410;-13.0008;-0.9014;13.297
4.163806;-2.3267;-12.7010;-1.2154;12.969
4.170571;-2.1143;-12.3459;-1.5965;12.627
4.172946;-1.8242;-12.0457;-1.9888;12.344
4.179454;-1.1826;-11.8554;-2.0491;12.089
4.186732;-0.5928;-11.7033;-1.8642;11.866
4.188290;-0.7749;-11.4866;-1.5777;11.620
4.192630;-0.9558;-11.3730;-1.2593;11.482
4.199474;-0.8960;-11.3458;-0.8828;11.415
4.207379;-0.7386;-11.3691;-0.4079;11.400
4.208693;-0.5428;-11.1728;0.1599;11.187
4.212996;-0.3243;-11.4600;0.5839;11.479
4.220712;0.0971;-11.0704;-1.8324;11.221
4.224746;0.0567;-10.3928;-4.6322;11.379
4.227739;-0.7998;-9.6814;-4.2498;10.603
4.232957;-1.5257;-9.1059;-2.2860;9.512
4.239904;-2.1225;-8.4194;-1.0969;8.752
4.244615;-2.2717;-7.5690;-1.8423;8.114
4.248908;-1.8194;-6.6169;-3.0757;7.520
4.252463;-1.2386;-5.6131;-3.5165;6.738
4.260331;-1.0008;-4.1126;-3.4649;5.470
4.264391;-0.8288;-2.0538;-3.8287;4.423
4.271343;-0.4498;0.4095;-5.3763;5.411
4.272584;0.9558;3.3817;-8.2989;9.012
4.278631;4.0702;8.8726;-12.2347;15.652
4.284221;8.7451;17.1533;-12.0342;22.705
4.287428;13.8253;27.8864;-9.1337;32.438
4.291942;19.2540;40.6448;-4.5055;45.200
4.299726;19.0409;45.7979;1.4522;49.620
4.306321;10.6464;41.3807;9.4515;43.761
4.307845;-2.7858;35.2095;18.0324;39.656
4.313330;-20.9522;33.6628;19.4385;44.159
4.319841;-32.8652;32.1405;13.8953;48.023
4.323935;-36.9975;28.3864;7.7891;47.279
4.328391;-33.8709;23.2098;3.8990;41.245
4.332397;-27.4901;18.1269;1.2861;32.954
4.339532;-19.5975;13.6709;-0.9559;23.914
4.344710;-12.6679;10.3662;-2.7195;16.593
4.348751;-6.4297;8.2448;-3.3211;10.970
4.352142;-0.3056;6.8508;-3.3534;7.634
4.357712;5.4532;6.0536;-2.3591;8.482
4.362025;10.5396;5.6813;-1.1138;12.025
4.371223;13.9094;5.5490;-0.6684;14.990
4.372738;14.4933;5.6961;-0.9869;15.604
4.379211;11.3252;5.8578;-1.4330;12.831
4.387597;6.4745;5.4373;-1.7430;8.633
4.389010;2.4477;4.7168;-2.0033;5.679
4.393533;-0.6338;3.7941;-1.7034;4.207
4.398513;-2.7860;2.9511;-1.3568;4.279
4.404026;-3.8972;2.2876;-1.2167;4.680
4.407644;-3.0624;1.7581;-0.9118;3.647
4.412125;-0.9763;1.5136;-0.4576;1.858
4.418797;1.5275;1.3342;0.3059;2.051
4.422180;3.3761;1.3686;1.2446;3.850
4.427939;4.2247;1.7505;1.6645;4.866
4.432130;4.1335;2.2118;1.6021;4.954
4.436209;3.5104;2.6061;1.3632;4.580
4.443407;3.1293;2.7877;1.0992;4.333
4.447653;2.8721;2.9289;0.7908;4.178
4.453420;2.6428;3.0584;0.5005;4.073
4.459444;2.4651;3.3558;0.2289;4.170
4.462708;2.0922;3.8996;-0.0091;4.425
4.468628;1.5165;4.5508;-0.1302;4.799
4.471398;0.9834;5.3164;-0.2492;5.412
4.477737;0.4539;6.0909;-0.2107;6.111
4.482247;-0.0610;6.6878;-0.0669;6.688
4.486721;-0.6532;7.1501;0.1855;7.182
4.490717;-1.3648;7.4156;0.5330;7.559
4.497283;-2.1160;7.5106;0.8717;7.852
4.501891;-2.7359;7.3466;1.2027;7.931
4.507798;-3.2015;7.0742;1.3889;7.888
4.511266;-3.6094;6.7580;1.5509;7.817
4.517558;-3.9267;6.3645;1.6914;7.667
4.521687;-3.8739;5.8770;1.7335;7.249
4.526648;-3.5326;5.2071;1.8585;6.561
4.530367;-2.9495;4.5466;1.9098;5.746
4.536457;-2.2769;3.9222;2.0136;4.962
4.540778;-1.7213;3.3793;1.9398;4.260
4.547369;-1.4253;2.9372;1.7278;3.694
4.554423;-1.2805;2.5171;1.4224;3.162
4.556435;-1.1067;2.1405;1.0151;2.615
4.560239;-0.7333;1.6761;0.5528;1.911
4.568439;-0.3484;1.1814;0.1802;1.245
4.571008;0.0273;0.6519;-0.2258;0.690
4.577495;0.3969;0.1545;-0.5322;0.682
4.580984;0.6410;-0.3825;-0.7776;1.078
4.587280;0.8200;-0.8299;-0.9221;1.487
4.591975;0.9984;-1.2525;-1.0349;1.907
4.596327;1.2241;-1.5690;-1.0585;2.254
4.601257;1.4521;-1.8632;-1.1126;2.611
4.607305;1.6538;-2.0610;-1.0772;2.854
4.609898;1.8631;-2.1649;-1.0334;3.037
4.617182;2.0441;-2.2134;-0.8899;3.142
4.621012;2.1660;-2.2471;-0.7105;3.201
4.625495;2.2219;-2.2279;-0.5379;3.192
4.629499;2.2021;-2.1558;-0.3287;3.099
4.635930;2.2356;-2.1050;-0.0868;3.072
4.640337;2.1163;-2.0111;0.1788;2.925
4.646728;1.9804;-1.9458;0.4186;2.808
4.649775;1.8299;-1.9163;0.5830;2.713
4.656092;1.6668;-1.8989;0.7349;2.631
4.660681;1.5866;-1.9555;0.7786;2.636
4.670711;1.5295;-2.0599;0.8702;2.709
4.672066;1.3707;-2.1737;0.8494;2.707
4.676703;1.0453;-2.3832;0.8243;2.730
4.681207;0.7680;-2.6379;0.7275;2.842
4.685324;0.5577;-2.9331;0.5685;3.039
4.689046;0.4670;-3.3141;0.3589;3.366
4.694917;0.2182;-3.6947;0.2009;3.707
4.700465;0.1582;-4.0677;0.0248;4.071
4.705433;-0.2349;-4.3255;-0.0668;4.332
4.708959;-0.5307;-4.5950;-0.1532;4.628
4.715681;-0.9881;-4.8428;-0.2538;4.949
4.719982;-1.0854;-5.0951;-0.1847;5.213
4.725081;-1.2225;-5.3879;-0.2594;5.531
4.728893;-1.3463;-5.5416;-0.1787;5.706
4.735157;-1.4592;-5.7239;-0.1580;5.909
4.739026;-1.3121;-5.9658;-0.2140;6.112
4.744198;-1.1963;-6.1810;-0.2966;6.303
4.748872;-1.2003;-6.2980;-0.3077;6.419
4.759895;-1.1755;-6.4314;-0.3840;6.549
4.762070;-1.0760;-6.5479;-0.4539;6.651
4.763677;-0.7963;-6.7311;-0.6039;6.805
4.788474;-0.6516;-6.7250;-0.7173;6.794
4.790080;-0.6727;-6.7306;-0.6935;6.800
4.790601;-0.3443;-6.7528;-0.7650;6.805
4.791151;-0.1564;-6.6072;-0.7782;6.655
4.791687;-0.0152;-6.3037;-0.7477;6.348
4.793499;-0.1457;-5.7278;-0.6728;5.769
4.800612;-0.3691;-4.9897;-0.5631;5.035
4.804040;-0.8323;-4.1425;-0.5379;4.259
4.808092;-1.1268;-3.3798;-0.6044;3.614
4.812915;-1.2915;-2.7877;-0.6577;3.142
4.820463;-1.3718;-2.3373;-0.7167;2.803
4.824042;-1.2840;-1.9733;-0.8059;2.488
4.828561;-1.0614;-1.7028;-0.8653;2.185
4.834356;-0.8640;-1.4371;-0.8616;1.885
4.840147;-0.4711;-1.1475;-0.7804;1.466
4.843069;-0.0786;-0.7647;-0.6670;1.018
4.847957;0.1631;-0.2671;-0.5137;0.602
4.853192;0.2776;0.2373;-0.2819;0.461
4.860270;0.2646;0.8393;-0.0066;0.880
4.864098;0.3274;1.5029;0.2432;1.557
4.874272;0.2160;2.1586;0.4618;2.218
4.876204;0.0730;2.8298;0.6722;2.909
4.879513;-0.1018;3.4951;0.8748;3.604
4.895353;-0.4073;4.1017;0.9602;4.232
4.896796;-0.8751;4.6805;0.9908;4.864
4.897365;-1.5013;5.1695;0.8158;5.445
4.899477;-2.1672;5.6379;0.4990;6.061
4.903690;-2.8072;5.8992;0.1110;6.534
4.907296;-3.3911;6.1355;-0.4257;7.023
4.913289;-3.7403;6.2823;-0.8735;7.363
4.920765;-3.7041;6.2251;-1.2078;7.344
4.924500;-3.2820;5.8399;-1.3455;6.833
4.927789;-2.6566;5.1968;-1.3611;5.993
4.932696;-1.9372;4.4014;-1.2470;4.968
4.940446;-1.2805;3.5615;-1.0344;3.923
4.942737;-0.6734;2.7084;-0.8160;2.908
4.948674;-0.2224;1.8756;-0.6276;1.990
4.954904;0.0711;1.1565;-0.4809;1.255
4.958969;0.2005;0.4194;-0.3881;0.606
4.962376;0.2018;-0.1969;-0.2894;0.404
4.970116;0.0752;-0.7596;-0.1200;0.773
4.971866;-0.1318;-1.2258;0.0651;1.235
4.978647;-0.2497;-1.6841;0.2497;1.721
4.983853;-0.2834;-2.1346;0.4891;2.208
4.990567;-0.2354;-2.4984;0.6667;2.597
4.991935;-0.1298;-2.7997;0.8162;2.919
4.998270;0.0864;-3.0933;0.9545;3.238
5.003474;0.2912;-3.2934;0.9357;3.436
5.007366;0.4922;-3.4262;0.9079;3.578
5.011687;0.6681;-3.4821;0.8634;3.649
5.018535;0.8959;-3.4733;0.8330;3.682
5.023591;1.0631;-3.4212;0.8429;3.680
5.027386;1.2442;-3.3116;0.7756;3.622
5.032509;1.4131;-3.1230;0.7385;3.507
5.037867;1.5341;-2.8363;0.7220;3.304
5.043989;1.5904;-2.5618;0.7675;3.111
5.046350;1.6465;-2.2755;0.8533;2.935
5.054815;1.6713;-1.9845;0.9486;2.763
5.058122;1.6720;-1.8015;1.0033;2.655
5.062964;1.7079;-1.7047;1.0439;2.629
5.070785;1.6955;-1.5768;1.0108;2.526
5.071988;1.7016;-1.4848;0.9898;2.466
5.079030;1.6448;-1.3451;0.9070;2.310
5.082114;1.6158;-1.1791;0.7694;2.143
5.088953;1.5544;-0.9941;0.6938;1.971
